"FacilityID";"ProvinceCode";"DistrictCode";"FacilityCode";"FacilityName";"FullFacilityCode";"FullFacilityCodeDashes"
1211;7;"2";"30";"Krima Clinic";"070230";"07-02-30"
1212;7;"2";"31";"Kuwirirana Clinic";"070231";"07-02-31"
1213;7;"2";"32";"Mangidi Clinic";"070232";"07-02-32"
1214;7;"2";"33";"Manoti Clinic";"070233";"07-02-33"
1215;7;"2";"34";"Masuka Clinic";"070234";"07-02-34"
1216;7;"2";"35";"Msala Clinic";"070235";"07-02-35"
1217;7;"2";"36";"Musita Clinic";"070236";"07-02-36"
1218;7;"2";"37";"Nyamhunga Clinic";"070237";"07-02-37"
1219;7;"2";"38";"Sai Clinic";"070238";"07-02-38"
1220;7;"2";"39";"Tongwe Clinic";"070239";"07-02-39"
1221;7;"2";"40";"Zhomba Clinic";"070240";"07-02-40"
1222;7;"2";"41";"Mokoka Clinic";"070241";"07-02-41"
1223;7;"2";"91";"Denda Clinic";"070291";"07-02-91"
1224;7;"2";"92";"Goredema Clinic";"070292";"07-02-92"
1225;7;"2";"93";"Manyoni Clinic";"070293";"07-02-93"
1226;7;"2";"94";"Mtanke Clinic";"070294";"07-02-94"
1227;7;"2";"95";"Nenyunga Clinic";"070295";"07-02-95"
1228;7;"2";"96";"Sessami Clinic";"070296";"07-02-96"
1229;7;"2";"97";"Huchu Clinic";"070297";"07-02-97"
1230;7;"2";"98";"Rubatsiro Clinic";"070298";"07-02-98"
1231;7;"3";"01";"Gunde R.H.C.";"070301";"07-03-01"
1232;7;"3";"02";"Kabanga R.H.C.";"070302";"07-03-02"
1233;7;"3";"03";"Mangwandi R.H.C.";"070303";"07-03-03"
1234;7;"3";"04";"Masvori R.H.C.";"070304";"07-03-04"
1235;7;"3";"05";"Nkululeko R.H.C.";"070305";"07-03-05"
1236;7;"3";"06";"Ntabamhlope R.H.C.";"070306";"07-03-06"
1237;7;"3";"07";"Midlands State University";"070307";"07-03-07"
1238;7;"3";"08";"Mkoba Teachers Coll.";"070308";"07-03-08"
1239;7;"3";"09";"Five Maint.";"070309";"07-03-09"
1240;7;"3";"0A";"Gweru Provincial H.";"07030A";"07-03-0A"
1241;7;"3";"0B";"Birchenough Hospital";"07030B";"07-03-0B"
1242;7;"3";"0C";"Chikwingwizha Hospital";"07030C";"07-03-0C"
1243;7;"3";"0D";"Infectious Diseases";"07030D";"07-03-0D"
1244;7;"3";"0E";"Guinea Fowl";"07030E";"07-03-0E"
1245;7;"3";"0F";"Thornhill Hospital";"07030F";"07-03-0F"
1246;7;"3";"0U";"Gweru Urban";"07030U";"07-03-0U"
1247;7;"3";"12";"Zim.Military Academy";"070312";"07-03-12"
1248;7;"3";"13";"Connemara (Justice)";"070313";"07-03-13"
1249;7;"3";"14";"Whawha (Justice)";"070314";"07-03-14"
1250;7;"3";"15";"Fletcher High School";"070315";"07-03-15"
1251;7;"3";"16";"Z.R.P. Clinic";"070316";"07-03-16"
1252;7;"3";"20";"Outreach ";"070320";"07-03-20"
1253;7;"3";"21";"Vungu Rdc Clinic";"070321";"07-03-21"
1254;7;"3";"25";"Chiwundura Clinic";"070325";"07-03-25"
1255;7;"3";"26";"Maboleni Clinic";"070326";"07-03-26"
1256;7;"3";"27";"Madikani Clinic";"070327";"07-03-27"
1257;7;"3";"28";"Makepesi Clinic";"070328";"07-03-28"
1258;7;"3";"45";"Somabhula Clinic";"070345";"07-03-45"
1259;7;"3";"46";"Vungu Clinic";"070346";"07-03-46"
1260;7;"3";"47";"Nyama";"070347";"07-03-47"
1261;7;"3";"48";"V.D.R.C.  Mobile";"070348";"07-03-48"
1262;7;"3";"51";"Bata Clinic";"070351";"07-03-51"
1263;7;"3";"52";"C.S.C.";"070352";"07-03-52"
1264;7;"3";"53";"Dairy Market. Board";"070353";"07-03-53"
1265;7;"3";"54";"Zimasco Clinic";"070354";"07-03-54"
1266;7;"3";"56";"Zimbabwe Castings";"070356";"07-03-56"
1267;7;"3";"57";"Zimglass";"070357";"07-03-57"
1268;7;"3";"62";"Mkoba 1";"070362";"07-03-62"
1269;7;"3";"63";"Mkoba Polyclinic";"070363";"07-03-63"
1270;7;"3";"64";"Monomutapa";"070364";"07-03-64"
1271;7;"3";"65";"Medical Centre";"070365";"07-03-65"
1272;7;"3";"66";"Ivene";"070366";"07-03-66"
1273;7;"3";"67";"Senga";"070367";"07-03-67"
1274;7;"3";"68";"Totonga";"070368";"07-03-68"
1275;7;"3";"69";"Claybank (Ch.Welf.)";"070369";"07-03-69"
1276;7;"3";"81";"Dabuka Clinic (Nrz)";"070381";"07-03-81"
1277;7;"3";"82";"Kariba Clinic";"070382";"07-03-82"
1278;7;"3";"83";"Lalapanzi Clinic";"070383";"07-03-83"
1279;7;"3";"84";"Netherburn";"070384";"07-03-84"
1280;7;"3";"85";"Railways (Nrz)";"070385";"07-03-85"
1281;7;"3";"91";"Lower Gweru Clinic";"070391";"07-03-91"
1282;7;"3";"92";"St.Patrick's Clinic";"070392";"07-03-92"
1283;7;"4";"01";"Dendera R.H.C.";"070401";"07-04-01"
1284;7;"4";"02";"Donza R.H.C.";"070402";"07-04-02"
1285;7;"4";"03";"Mazebe R.H.C.";"070403";"07-04-03"
1286;7;"4";"04";"Msilahobe R.H.C.";"070404";"07-04-04"
1287;7;"4";"05";"Nyoni R.H.C.";"070405";"07-04-05"
1288;7;"4";"09";"Mayoka";"070409";"07-04-09"
1289;7;"4";"0A";"Kwekwe Hospital";"07040A";"07-04-0A"
1290;7;"4";"0B";"Silobela Hospital";"07040B";"07-04-0B"
1291;7;"4";"0C";"Zhombe Hospital";"07040C";"07-04-0C"
1292;7;"4";"0D";"Torwood Hospital";"07040D";"07-04-0D"
1293;7;"4";"0U";"Kwekwe Urban";"07040U";"07-04-0U"
1294;7;"4";"20";"Epi Team";"070420";"07-04-20"
1295;7;"4";"25";"Donjuan Clinic";"070425";"07-04-25"
1296;7;"4";"26";"Exchange Clinic";"070426";"07-04-26"
1297;7;"4";"27";"Malisa Joshepha Cli.";"070427";"07-04-27"
1298;7;"4";"28";"Malisa Zhombe Clinic";"070428";"07-04-28"
1299;7;"4";"29";"Ntabeni Clinic";"070429";"07-04-29"
1300;7;"4";"30";"Samambwa Clinic";"070430";"07-04-30"
1301;7;"4";"31";"Senkwasi Clinic";"070431";"07-04-31"
1302;7;"4";"32";"Sidakeni Clinic";"070432";"07-04-32"
1303;7;"4";"33";"Silobela Clinic";"070433";"07-04-33"
1304;7;"4";"34";"Simana Clinic";"070434";"07-04-34"
1305;7;"4";"51";"Globe And Phoenix";"070451";"07-04-51"
1306;7;"4";"52";"Rio Tinto Clinic";"070452";"07-04-52"
1307;7;"4";"53";"Mlezu Clinic";"070453";"07-04-53"
1308;7;"4";"54";"Torwood Clinic";"070454";"07-04-54"
1309;7;"4";"55";"Torsteel Clinic";"070455";"07-04-55"
1310;7;"4";"56";"Zimasco Clinic";"070456";"07-04-56"
1311;7;"4";"57";"Zrdc Clinic";"070457";"07-04-57"
1312;7;"4";"58";"Zisco Works Clinic";"070458";"07-04-58"
1313;7;"4";"59";"Redcliff";"070459";"07-04-59"
1314;7;"4";"61";"Amaveni";"070461";"07-04-61"
1315;7;"4";"62";"Mbizo A";"070462";"07-04-62"
1316;7;"4";"63";"Mbizo B";"070463";"07-04-63"
1317;7;"4";"64";"Rutendo";"070464";"07-04-64"
1318;7;"4";"65";"Sebakwe";"070465";"07-04-65"
1319;7;"4";"66";"Sherwood";"070466";"07-04-66"
1320;7;"4";"76";"Community Polyclinic";"070476";"07-04-76"
1321;7;"4";"77";"Jena Mines Clinic";"070477";"07-04-77"
1322;7;"4";"81";"Gaika Clinic";"070481";"07-04-81"
1323;7;"4";"83";"Medical Centre";"070483";"07-04-83"
1324;7;"4";"84";"Tiger Reef Clinic";"070484";"07-04-84"
1325;7;"4";"85";"Munyati Clinic";"070485";"07-04-85"
1326;7;"4";"86";"Al Davies Clinic";"070486";"07-04-86"
1327;7;"4";"87";"Z.R.P. Clinic";"070487";"07-04-87"
1328;7;"4";"88";"Gomora Clinic";"070488";"07-04-88"
1329;7;"5";"01";"Gwarawa R.H.C.";"070501";"07-05-01"
1330;7;"5";"02";"Mataga R.H.C.";"070502";"07-05-02"
1331;7;"5";"03";"Mavorovondo R.H.C.";"070503";"07-05-03"
1332;7;"5";"04";"Murongwe R.H.C.";"070504";"07-05-04"
1333;7;"5";"05";"Mwanezi R.H.C.";"070505";"07-05-05"
1334;7;"5";"06";"Vurasha R.H.C.";"070506";"07-05-06"
1335;7;"5";"07";"Wanezi  R.H.C.";"070507";"07-05-07"
1336;7;"5";"08";"Kotokwe R.H.C.";"070508";"07-05-08"
1337;7;"5";"0A";"Mberengwa Hospital";"07050A";"07-05-0A"
1338;7;"5";"0B";"Jeka Hospital";"07050B";"07-05-0B"
1339;7;"5";"0C";"Masase Hospital";"07050C";"07-05-0C"
1340;7;"5";"0D";"Mnene Hospital";"07050D";"07-05-0D"
1341;7;"5";"0E";"Musume Hospital";"07050E";"07-05-0E"
1342;7;"5";"25";"Bonda Clinic";"070525";"07-05-25"
1343;7;"5";"26";"Chabwira Clinic";"070526";"07-05-26"
1344;7;"5";"27";"Chidembeko Clinic";"070527";"07-05-27"
1345;7;"5";"28";"Chingezi Clinic";"070528";"07-05-28"
1346;7;"5";"29";"Makuwerere Clinic";"070529";"07-05-29"
1347;7;"5";"30";"Matedzi Clinic";"070530";"07-05-30"
1348;7;"5";"31";"Mazivofa Clinic";"070531";"07-05-31"
1349;7;"5";"32";"Mbahuru Clinic";"070532";"07-05-32"
1350;7;"5";"33";"Mketi Clinic";"070533";"07-05-33"
1351;7;"5";"34";"Negove Clinic";"070534";"07-05-34"
1352;7;"5";"35";"Ngezi Clinic";"070535";"07-05-35"
1353;7;"5";"36";"Ngungumbane Clinic";"070536";"07-05-36"
1354;7;"5";"37";"Svita Clinic";"070537";"07-05-37"
1355;7;"5";"38";"Mponjani Clinic";"070538";"07-05-38"
1356;7;"5";"39";"Mposi Clinic";"070539";"07-05-39"
1357;7;"5";"40";"Chiedza Clinic";"070540";"07-05-40"
1358;7;"5";"41";"Vutsanana Clinic";"070541";"07-05-41"
1359;7;"5";"76";"Buchwa Mine Clinic";"070576";"07-05-76"
1360;7;"5";"77";"C.Mine Clinic";"070577";"07-05-77"
1361;7;"5";"78";"Sandawana Clinic";"070578";"07-05-78"
1362;7;"5";"79";"Buchwa Camp Clinic";"070579";"07-05-79"
1363;7;"5";"86";"Mnene Outreach";"070586";"07-05-86"
1364;7;"6";"01";"Chikato R.H.C.";"070601";"07-06-01"
1365;7;"6";"02";"Chironde R.H.C.";"070602";"07-06-02"
1366;7;"6";"03";"Chitora R.H.C.";"070603";"07-06-03"
1367;7;"6";"04";"Gwanza R.H.C.";"070604";"07-06-04"
1368;7;"6";"05";"Marishongwe R.H.C.";"070605";"07-06-05"
1369;7;"6";"06";"Rusike R.H.C.";"070606";"07-06-06"
1370;7;"6";"07";"Tana R.H.C.";"070607";"07-06-07"
1371;7;"6";"08";"Zvarota R.H.C.";"070608";"07-06-08"
1372;7;"6";"09";"Svika R.H.C.";"070609";"07-06-09"
1373;7;"6";"0A";"Shurugwi Hospital";"07060A";"07-06-0A"
1374;7;"6";"0B";"Zvamabande Hospital";"07060B";"07-06-0B"
1375;7;"6";"0C";"Chrome Mine Hospital";"07060C";"07-06-0C"
1376;7;"6";"25";"Banga Clinic";"070625";"07-06-25"
1377;7;"6";"26";"Gundura Clinic";"070626";"07-06-26"
1378;7;"6";"27";"Mazibisa Clinic";"070627";"07-06-27"
1379;7;"6";"28";"Nhema Clinic";"070628";"07-06-28"
1380;7;"6";"29";"Tongogara Clinic";"070629";"07-06-29"
1381;7;"6";"45";"Jobolinko Clinic";"070645";"07-06-45"
1382;7;"6";"46";"Makusha Clinic";"070646";"07-06-46"
1383;7;"6";"47";"Rockford Clinic";"070647";"07-06-47"
1384;7;"6";"48";"Tokwe Clinic";"070648";"07-06-48"
1385;7;"6";"77";"Iron Mine Clinic";"070677";"07-06-77"
1386;7;"6";"78";"Peak Mine Clinic";"070678";"07-06-78"
1387;7;"6";"79";"Quarry Gold Mine";"070679";"07-06-79"
1388;7;"6";"91";"Hanke Clinic";"070691";"07-06-91"
1389;7;"6";"92";"Pakame Clinic";"070692";"07-06-92"
1390;7;"7";"01";"Maketo R.H.C.";"070701";"07-07-01"
1391;7;"7";"02";"Mandava R.H.C.";"070702";"07-07-02"
1392;7;"7";"03";"Matenda R.H.C.";"070703";"07-07-03"
1393;7;"7";"04";"Vugwi R.H.C.";"070704";"07-07-04"
1394;7;"7";"05";"Vukuzenzele R.H.C.";"070705";"07-07-05"
1395;7;"7";"0A";"Zvishavane Hospital";"07070A";"07-07-0A"
1396;7;"7";"0B";"Lundi Hospital";"07070B";"07-07-0B"
1397;7;"7";"0C";"Shabane Mine Hospital";"07070C";"07-07-0C"
1398;7;"7";"20";"Epi Mobile";"070720";"07-07-20"
1399;7;"7";"25";"Gudo Clinic";"070725";"07-07-25"
1400;7;"7";"26";"Mabasa Clinic";"070726";"07-07-26"
1401;7;"7";"27";"Mapanzure Clinic";"070727";"07-07-27"
1402;7;"7";"28";"Mrowa Clinic";"070728";"07-07-28"
1403;7;"7";"29";"Mtambi Clinic";"070729";"07-07-29"
1404;7;"7";"32";"Runde Mobile";"070732";"07-07-32"
1405;7;"7";"76";"Sabi Mine Clinic";"070776";"07-07-76"
1406;7;"7";"77";"Mimosa";"070777";"07-07-77"
1407;7;"7";"78";"Medical Centre";"070778";"07-07-78"
1408;7;"7";"80";"Zvishavane Prison";"070780";"07-07-80"
1409;7;"7";"81";"Bannockburn Clinic";"070781";"07-07-81"
1410;7;"7";"82";"Family Planning";"070782";"07-07-82"
1411;7;"7";"83";"Kandodo Clinic";"070783";"07-07-83"
1412;7;"7";"84";"Maglass Clinic";"070784";"07-07-84"
1413;7;"7";"85";"ZRP Clinic";"070785";"07-07-85"
1414;7;"7";"86";"Zvishavane Polyclinic";"070786";"07-07-86"
1415;7;"8";"0A";"Gokwe Hosp";"07080A";"07-08-0A"
1416;8;"1";"01";"Chirorwe R.H.C.";"080101";"08-01-01"
1417;8;"1";"02";"Dewure I R.H.C.";"080102";"08-01-02"
1418;8;"1";"03";"Dewure Ii R.H.C.";"080103";"08-01-03"
1419;8;"1";"04";"Mukanga R.H.C.";"080104";"08-01-04"
1420;8;"1";"05";"Mukore R.H.C.";"080105";"08-01-05"
1421;8;"1";"06";"Nyika R.H.C.";"080106";"08-01-06"
1422;8;"1";"07";"Ngorima R.H.C.";"080107";"08-01-07"
1423;8;"1";"0A";"Bikita Rural Hospital";"08010A";"08-01-0A"
1424;8;"1";"0B";"Chikuku Rural Hospital";"08010B";"08-01-0B"
1425;8;"1";"0C";"Mashoko Hospital";"08010C";"08-01-0C"
1426;8;"1";"0D";"Silveira Hospital";"08010D";"08-01-0D"
1427;8;"1";"20";"Bikita Epi Mobile";"080120";"08-01-20"
1428;8;"1";"25";"Chitasa Clinic";"080125";"08-01-25"
1429;8;"1";"26";"Hozvi Clinic";"080126";"08-01-26"
1430;8;"1";"27";"Mandara Clinic";"080127";"08-01-27"
1431;8;"1";"28";"Marozva Clinic";"080128";"08-01-28"
1432;8;"1";"29";"Odzi Clinic";"080129";"08-01-29"
1433;8;"1";"30";"Negovani Clinic";"080130";"08-01-30"
1434;8;"1";"31";"Murwira Clinic";"080131";"08-01-31"
1435;8;"1";"32";"Mungezi R.H.C.";"080132";"08-01-32"
1436;8;"1";"33";"Mutikizizi R.H.C.";"080133";"08-01-33"
1437;8;"1";"34";"Gangare R.H.C.";"080134";"08-01-34"
1438;8;"1";"35";"Gava R.H.C.";"080135";"08-01-35"
1439;8;"1";"76";"Bikita Minerals Clinic";"080176";"08-01-76"
1440;8;"2";"01";"Chambuta Clinic";"080201";"08-02-01"
1441;8;"2";"02";"Chilonga R.H.C.";"080202";"08-02-02"
1442;8;"2";"04";"Chizvirizvi R.H.C.";"080204";"08-02-04"
1443;8;"2";"05";"Dzavata R.H.C.";"080205";"08-02-05"
1444;8;"2";"06";"Gezani R.H.C.";"080206";"08-02-06"
1445;8;"2";"07";"Malipati R.H.C.";"080207";"08-02-07"
1446;8;"2";"08";"Mhlanguleni R.H.C.";"080208";"08-02-08"
1447;8;"2";"09";"Muteyo R.H.C.";"080209";"08-02-09"
1448;8;"2";"0A";"Chiredzi Hospital";"08020A";"08-02-0A"
1449;8;"2";"0B";"Chikombedzi Hospital";"08020B";"08-02-0B"
1450;8;"2";"0C";"Hippo Valley Hospital";"08020C";"08-02-0C"
1451;8;"2";"0D";"Triangle Hospital";"08020D";"08-02-0D"
1452;8;"2";"10";"Nyambange R.H.C.";"080210";"08-02-10"
1453;8;"2";"12";"Old Boli R.H.C.";"080212";"08-02-12"
1454;8;"2";"13";"Samu R.H.C.";"080213";"08-02-13"
1455;8;"2";"14";"Pahlela Clinic";"080214";"08-02-14"
1456;8;"2";"17";"Chiredzi Prison Clinic";"080217";"08-02-17"
1457;8;"2";"18";"Z.R.P.";"080218";"08-02-18"
1458;8;"2";"20";"Chiredzi Epi Mobile";"080220";"08-02-20"
1459;8;"2";"25";"Chibvedziva Clinic";"080225";"08-02-25"
1460;8;"2";"26";"Chipiwa Clinic";"080226";"08-02-26"
1461;8;"2";"27";"St.Joseph Clinic";"080227";"08-02-27"
1462;8;"2";"28";"Dumisa Clinic";"080228";"08-02-28"
1463;8;"2";"29";"Porepore Clinic";"080229";"08-02-29"
1464;8;"2";"30";"Rupangwana Clinic";"080230";"08-02-30"
1465;8;"2";"31";"Rutandare Clinic";"080231";"08-02-31"
1466;8;"2";"32";"Chitsa Ii Clinic";"080232";"08-02-32"
1467;8;"2";"33";"Tsovani Clinic";"080233";"08-02-33"
1468;8;"2";"34";"Makambe Clinic";"080234";"08-02-34"
1469;8;"2";"82";"Mkwasine Clinic";"080282";"08-02-82"
1470;8;"2";"84";"Z.S.A.";"080284";"08-02-84"
1471;8;"2";"85";"N.R.Z.";"080285";"08-02-85"
1472;8;"2";"91";"Damarakanaka Clinic";"080291";"08-02-91"
1473;8;"2";"92";"Chingele Clinic";"080292";"08-02-92"
1474;8;"3";"02";"Chigwikwi R.H.C.";"080302";"08-03-02"
1475;8;"3";"03";"Mandamabwe R.H.C.";"080303";"08-03-03"
1476;8;"3";"04";"Ngundu R.H.C.";"080304";"08-03-04"
1477;8;"3";"05";"Razi R.H.C.";"080305";"08-03-05"
1478;8;"3";"07";"Takavarasha R.H.C.";"080307";"08-03-07"
1479;8;"3";"08";"Nyahombe R.H.C.";"080308";"08-03-08"
1480;8;"3";"0A";"Chivi District Hospital";"08030A";"08-03-0A"
1481;8;"3";"0B";"Chivi Rural Hospital";"08030B";"08-03-0B"
1482;8;"3";"0C";"Berejena Mission Hospital";"08030C";"08-03-0C"
1483;8;"3";"25";"Chifedza Clinic";"080325";"08-03-25"
1484;8;"3";"26";"Davira Clinic";"080326";"08-03-26"
1485;8;"3";"27";"Madamombe Clinic";"080327";"08-03-27"
1486;8;"3";"28";"Shindi Satellite Cl";"080328";"08-03-28"
1487;8;"4";"01";"Mushaviri R.H.C.";"080401";"08-04-01"
1488;8;"4";"02";"Majada R.H.C.";"080402";"08-04-02"
1489;8;"4";"03";"Matizha R.H.C.";"080403";"08-04-03"
1490;8;"4";"04";"Mutema R.H.C.";"080404";"08-04-04"
1491;8;"4";"05";"Nemashakwe R.H.C.";"080405";"08-04-05"
1492;8;"4";"06";"Soti Source R.H.C.";"080406";"08-04-06"
1493;8;"4";"08";"Chitando R.H.C.";"080408";"08-04-08"
1494;8;"4";"09";"Zvavahera R.H.C.";"080409";"08-04-09"
1495;8;"4";"0A";"Gutu Rural Hospital";"08040A";"08-04-0A"
1496;8;"4";"0B";"Chimombe Rural Hosp";"08040B";"08-04-0B"
1497;8;"4";"0D";"Chinyika Hospital";"08040D";"08-04-0D"
1498;8;"4";"0E";"Gutu Mission Hospital";"08040E";"08-04-0E"
1499;8;"4";"25";"Cheshuro Clinic";"080425";"08-04-25"
1500;8;"4";"26";"Denhere Clinic";"080426";"08-04-26"
1501;8;"4";"27";"Dewure Clinic";"080427";"08-04-27"
1502;8;"4";"28";"Magombedze Clinic";"080428";"08-04-28"
1503;8;"4";"29";"Mazuru Clinic";"080429";"08-04-29"
1504;8;"4";"30";"Munyikwa Clinic";"080430";"08-04-30"
1505;8;"4";"31";"Nyazvidzi Clinic";"080431";"08-04-31"
1506;8;"4";"32";"Zinhata Clinic";"080432";"08-04-32"
1507;8;"4";"33";"Tirizi Satellite Cl";"080433";"08-04-33"
1508;8;"4";"34";"Chiwore R.H.C.";"080434";"08-04-34"
1509;8;"4";"35";"Magombedze Chitsa Clinic";"080435";"08-04-35"
1510;8;"4";"36";"Chipiri";"080436";"08-04-36"
1511;8;"4";"37";"Dambaro";"080437";"08-04-37"
1512;8;"4";"38";"Matomuse";"080438";"08-04-38"
1513;8;"4";"76";"Population Health Clinic";"080476";"08-04-76"
1514;8;"4";"91";"Serima Clinic";"080491";"08-04-91"
1515;8;"4";"92";"Mutero R.H.C.";"080492";"08-04-92"
1516;8;"4";"93";"Mukaro Mission Clinic";"080493";"08-04-93"
1517;8;"5";"01";"Alvord R.H.C.";"080501";"08-05-01"
1518;8;"5";"02";"Mukosi R.H.C.";"080502";"08-05-02"
1519;8;"5";"03";"Mushandike R.H.C.";"080503";"08-05-03"
1520;8;"5";"04";"Musvovi R.H.C.";"080504";"08-05-04"
1521;8;"5";"05";"Mutimurefu R.H.C.";"080505";"08-05-05"
1522;8;"5";"06";"Nemamwa R.H.C.";"080506";"08-05-06"
1523;8;"5";"07";"Nyikavanhu R.H.C.";"080507";"08-05-07"
1524;8;"5";"08";"Z.R.P. Clinic";"080508";"08-05-08"
1525;8;"5";"09";"41.Brigade Clinic";"080509";"08-05-09"
1526;8;"5";"0A";"Masvingo Provincial";"08050A";"08-05-0A"
1527;8;"5";"0B";"Ngomahura Psy.Hospital";"08050B";"08-05-0B"
1528;8;"5";"0C";"Nyajena Rural Hospital";"08050C";"08-05-0C"
1529;8;"5";"0D";"Morgenster Mission";"08050D";"08-05-0D"
1530;8;"5";"0E";"Gokomere Mission Cl";"08050E";"08-05-0E"
1531;8;"5";"0F";"Gaths Mine Hospital";"08050F";"08-05-0F"
1532;8;"5";"10";"Masv.Teach.Coll.Clinic";"080510";"08-05-10"
1533;8;"5";"11";"Masvingo Tech College Clinic";"080511";"08-05-11"
1534;8;"5";"12";"Sommerton R.H.C.";"080512";"08-05-12"
1535;8;"5";"20";"Masvingo Epi Mobile";"080520";"08-05-20"
1536;8;"5";"25";"Chakumbira Clinic";"080525";"08-05-25"
1537;8;"5";"26";"Chatikobo Clinic";"080526";"08-05-26"
1538;8;"5";"27";"Gundura Clinic";"080527";"08-05-27"
1539;8;"5";"28";"Mapanzure Clinic";"080528";"08-05-28"
1540;8;"5";"29";"Masvingo Prison  Clinic";"080529";"08-05-29"
1541;8;"5";"30";"Bere Clinic";"080530";"08-05-30"
1542;8;"5";"31";"Murinye Clinic";"080531";"08-05-31"
1543;8;"5";"32";"Rukovo Clinic";"080532";"08-05-32"
1544;8;"5";"33";"Shumba Clinic";"080533";"08-05-33"
1545;8;"5";"34";"Zimuto B.C. Clinic";"080534";"08-05-34"
1546;8;"5";"35";"Mucheke Clinic";"080535";"08-05-35"
1547;8;"5";"36";"Zano Clinic";"080536";"08-05-36"
1548;8;"5";"40";"Guwa R.H.C.";"080540";"08-05-40"
1549;8;"5";"41";"Gurajena R.H.C.";"080541";"08-05-41"
1550;8;"5";"42";"Stanmore R.H.C.";"080542";"08-05-42"
1551;8;"5";"43";"Zvamahonde";"080543";"08-05-43"
1552;8;"5";"44";"Ngomahuru R.H.C.";"080544";"08-05-44"
1553;8;"5";"76";"Renco Mine Clinic";"080576";"08-05-76"
1554;8;"5";"77";"Lennox Mine Clinic";"080577";"08-05-77"
1555;8;"5";"81";"Mazorodze Clinic";"080581";"08-05-81"
1556;8;"5";"82";"Rujeko Clinic";"080582";"08-05-82"
1557;8;"5";"83";"Runyararo Clinic";"080583";"08-05-83"
1558;8;"5";"91";"Bondolfi Clinic";"080591";"08-05-91"
1559;8;"5";"92";"Shonganiso Clinic";"080592";"08-05-92"
1560;8;"5";"93";"Zimuto Mission Clinic";"080593";"08-05-93"
1561;8;"5";"95";"Masv.Mission Mobile";"080595";"08-05-95"
1562;8;"6";"01";"Chimbudzi R.H.C.";"080601";"08-06-01"
1563;8;"6";"02";"Chirindi R.H.C.";"080602";"08-06-02"
1564;8;"6";"03";"Chizumba R.H.C.";"080603";"08-06-03"
1565;8;"6";"04";"Maranda Sub R.H.C.";"080604";"08-06-04"
1566;8;"6";"05";"Nehanda R.H.C.";"080605";"08-06-05"
1567;8;"6";"06";"Rutenga Clinic";"080606";"08-06-06"
1568;8;"6";"0A";"Neshuro Diistrict Hospital";"08060A";"08-06-0A"
1569;8;"6";"0B";"Matibi Mission Hosp";"08060B";"08-06-0B"
1570;8;"6";"20";"Mwenezi Epi Mobile";"080620";"08-06-20"
1571;8;"6";"25";"Mazetese Clinic";"080625";"08-06-25"
1572;8;"6";"27";"Mushava Clinic";"080627";"08-06-27"
1573;8;"6";"28";"Mwenezi Clinic";"080628";"08-06-28"
1574;8;"6";"29";"Murove Clinic";"080629";"08-06-29"
1575;8;"6";"30";"Mlelezi Clinic";"080630";"08-06-30"
1576;8;"6";"31";"Boterere Clinic";"080631";"08-06-31"
1577;8;"6";"81";"Rutenga Clinic";"080681";"08-06-81"
1578;8;"6";"82";"M.D.C. Clinic";"080682";"08-06-82"
1579;8;"6";"91";"Maranda Clinic";"080691";"08-06-91"
1580;8;"6";"92";"Lundi Clinic";"080692";"08-06-92"
1581;8;"7";"01";"Chipinda R.H.C.";"080701";"08-07-01"
1582;8;"7";"02";"Harava R.H.C.";"080702";"08-07-02"
1583;8;"7";"03";"Nemauku R.H.C.";"080703";"08-07-03"
1584;8;"7";"04";"Svuure R.H.C.";"080704";"08-07-04"
1585;8;"7";"05";"Zibwowa R.H.C.";"080705";"08-07-05"
1586;8;"7";"0A";"Ndanga Hospital";"08070A";"08-07-0A"
1587;8;"7";"0C";"Musiso Hospital";"08070C";"08-07-0C"
1588;8;"7";"20";"Zaka Epi Mobile";"080720";"08-07-20"
1589;8;"7";"25";"Bota Clinic";"080725";"08-07-25"
1590;8;"7";"26";"Bvukururu Clinic";"080726";"08-07-26"
1591;8;"7";"27";"Chinyabako Clinic";"080727";"08-07-27"
1592;8;"7";"29";"Chiredzana Clinic";"080729";"08-07-29"
1593;8;"7";"30";"Fube Clinic";"080730";"08-07-30"
1594;8;"7";"32";"Jichidza Clinic";"080732";"08-07-32"
1595;8;"7";"33";"Mushaya Clinic";"080733";"08-07-33"
1596;8;"7";"34";"Ndanga Clinic";"080734";"08-07-34"
1597;8;"7";"35";"Nhema Clinic";"080735";"08-07-35"
1598;8;"7";"36";"Nyakunhuwa Clinic";"080736";"08-07-36"
1599;8;"7";"37";"Siyawareva Clinic";"080737";"08-07-37"
1600;8;"7";"38";"Veza Clinic";"080738";"08-07-38"
1601;8;"7";"40";"Jerera Satelite Clinic";"080740";"08-07-40"
1602;8;"7";"91";"Jichidza Mission";"080791";"08-07-91"
1603;9;"A";"01";"Emakhandeni Day Clinic";"090A01";"09-0A-01"
1604;9;"A";"02";"Tshabalala Clinic";"090A02";"09-0A-02"
1605;9;"A";"03";"E.F.Watson Clinic";"090A03";"09-0A-03"
1606;9;"A";"04";"Entumbane Clinic";"090A04";"09-0A-04"
1607;9;"A";"05";"Khami Road Clinic";"090A05";"09-0A-05"
1608;9;"A";"06";"Luveve Clinic";"090A06";"09-0A-06"
